COMPANY_CD,COUNTERPARTY_CD,SEQ_NO,SEC_REF_NO,SEC_CATEGORY,SEC_TYPE,DEAL_TYPE,GUARANTOR_CD,CURRENCY,VARIATION_VALUE,VALUE,VALUE_FLUC,ISS_BANK_CD,ISS_BANK_REF,ADV_BANK_CD,ADV_BANK_REF,CONFIRM_BANK_CD,CONFIRM_BANK_REF,RECEIPT_DT,ISSUE_DT,EXPIRE_DT,RENEW_DT,CANCEL_DT,TENOR,REVIEW_DT,STATUS,REMARKS,FLAG,INORDER_HIST,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,APRV_DT,APRV_BY,SEQ_REV_NO,GX,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_REVERSAL,SAP_REVERSAL_BY,SAP_REVERSAL_DT,PG_REF,CR_DR,TDS_AMT,TDS_STRUCT_CD,LOG_SEQ_NO,LOG_ENT_DT
GOAGLSF=SALES',S-1-0-1-0,1,GOAGLSF-S-1,R,BG,GAS,null,1,Fixed,5164000,0,Bank of Baroda,0605IGPER000622,null,null,null,null,05/01/2023 00:00:00,13/12/2022 00:00:00,30/03/2023 00:00:00,null,null,108,null,O,SN01 FGSA 17 NOVEMBER 2022 - ISSUANCE CONFIRMED,Y,Y,44,06/12/2022 00:00:00,05/01/2023 00:00:00,104,05/01/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,05/01/2023 00:00:00
GOAGLSF=SALES',S-1-0-3-0,5,GOAGLSF-S-5,R,LC,null,null,1,null,20790173,null,null,null,null,null,null,null,30/09/2024 00:00:00,null,null,null,null,null,null,P,Customer will make advance payment due to prompt supplies,null,null,44,30/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/09/2024 00:00:00
GOAGLSF=SALES',S-1-0-4-0,7,GOAGLSF-S-7,R,ADV,null,null,1,null,6916000,null,null,null,null,null,null,null,29/10/2024 00:00:00,null,null,null,null,null,null,P,null,null,null,44,29/10/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/10/2024 00:00:00
GOAGLSF=SALES',S-1-0-4-0,6,GOAGLSF-S-6,R,ADV,null,null,1,null,4841000,null,null,null,null,null,null,null,30/10/2024 00:00:00,null,null,null,null,null,null,P,Customer will make advance payment due to prompt supplies,null,null,44,24/10/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,24/10/2024 00:00:00
PEFORCV=SALES',S-1-0-2-0,2,PEFORCV-S-2,R,ADV,null,null,1,null,19813090,null,null,null,null,null,null,null,20/07/2023 00:00:00,null,null,null,null,null,null,P,Credit exceed for 5 days,null,null,18,20/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/07/2023 00:00:00
PEFORCV=SALES',S-1-0-1-0,1,PEFORCV-S-1,R,LC,null,null,1,null,258578000,null,null,null,null,null,null,null,15/12/2022 00:00:00,null,null,null,null,null,null,P,null,null,null,37,08/12/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,08/12/2022 00:00:00
PEFORCV=SALES',S-1-0-1-0,1,PEFORCV-S-1,R,LC,GAS,null,1,Fixed,120978000,0,IDBI Bank Ltd,220390IBGF00049,null,null,null,null,09/02/2023 00:00:00,29/12/2022 00:00:00,31/05/2023 00:00:00,null,null,154,null,O,SN01 FGSA 01 DEC 2022 & DFPCL SN06 FGSA 11 JUNE 2021 (258 600 000 INR),Y,Y,37,08/12/2022 00:00:00,10/02/2023 00:00:00,104,10/02/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,10/02/2023 00:00:00
PEFORCV=SALES',S-1-0-1-0,1,PEFORCV-S-1,R,LC,GAS,null,1,Fixed,120978000,0,IDBI Bank Ltd,220390IBGF00049,null,null,null,null,09/02/2023 00:00:00,29/12/2022 00:00:00,31/05/2023 00:00:00,null,null,154,null,E,SN01 FGSA 01 DEC 2022 & DFPCL SN06 FGSA 11 JUNE 2021 (258 600 000 INR),N,Y,37,08/12/2022 00:00:00,01/06/2023 00:00:00,104,10/02/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,01/06/2023 00:00:00
BHEL=SALES',L-1-1-0,1,BHEL-S-1,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,27/05/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/05/2024 00:00:00
DCMSHRI=SALES',L-2-1-0,4,DCMSHRI-S-4,R,LC,GAS,null,1,Fixed,111152000,0,Standard Chartered Bank ,316020933722-LS,Standard Chartered Bank ,null,null,null,07/09/2023 00:00:00,05/09/2023 00:00:00,31/10/2023 00:00:00,null,25/09/2023 00:00:00,57,null,R,TERM SHEET 31 AUGUST 2023,X,null,18,01/09/2023 00:00:00,07/09/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,25/09/2023 00:00:00
DCMSHRI=SALES',L-2-1-0,4,DCMSHRI-S-4,R,LC,null,null,1,null,111152000,null,null,null,null,null,null,null,07/09/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,18,01/09/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/09/2023 00:00:00
DCMSHRI=SALES',L-2-1-0,4,DCMSHRI-S-4,R,LC,GAS,null,1,Fixed,111152000,0,Standard Chartered Bank ,316020933722-LS,Standard Chartered Bank ,null,null,null,07/09/2023 00:00:00,05/09/2023 00:00:00,31/10/2023 00:00:00,null,null,57,null,D,TERM SHEET 31 AUGUST 2023,null,null,18,01/09/2023 00:00:00,07/09/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,07/09/2023 00:00:00
DCMSHRI=SALES',L-3-1-0,6,DCMSHRI-S-6,R,LC,GAS,null,1,Fixed,159910000,0,Punjab National Bank,21640ILG015024,null,null,null,null,24/01/2025 00:00:00,31/12/2024 00:00:00,25/02/2025 00:00:00,null,null,57,null,O,TERM SHEET 27 DECEMBER 2024,Y,Y,18,27/12/2024 00:00:00,27/01/2025 00:00:00,195,27/01/2025 00:00:00,195,0,K,null,null,null,null,null,null,null,null,null,null,2,27/01/2025 00:00:00
DCMSHRI=SALES',L-3-1-0,6,DCMSHRI-S-6,R,LC,null,null,1,null,159910000,null,null,null,null,null,null,null,07/01/2025 00:00:00,null,null,null,null,null,null,P,Credit exceed till 12 Jan 2025,null,null,18,27/12/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/12/2024 00:00:00
DCMSHRI=SALES',L-3-1-0,6,DCMSHRI-S-6,R,LC,GAS,null,1,Fixed,159910000,0,Punjab National Bank,21640ILG015024,null,null,null,null,24/01/2025 00:00:00,31/12/2024 00:00:00,25/02/2025 00:00:00,null,null,57,null,E,TERM SHEET 27 DECEMBER 2024,N,Y,18,27/12/2024 00:00:00,26/02/2025 00:00:00,195,27/01/2025 00:00:00,195,0,K,null,null,null,null,null,null,null,null,null,null,3,26/02/2025 00:00:00
DCMSHRI=SALES',L-1-1-0,1,DCMSHRI-S-1,R,LC,null,null,1,null,3903112,null,null,null,null,null,null,null,05/04/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,48,30/03/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/03/2023 00:00:00
DCMSHRI=SALES',L-1-1-0,1,DCMSHRI-S-1,R,LC,GAS,null,1,Fixed,390311245,0,Standard Chartered Bank ,316020912111-LS,Standard Chartered Bank ,529114466990-G,null,null,06/04/2023 00:00:00,06/04/2023 00:00:00,25/05/2023 00:00:00,null,null,50,null,A,TERM SHEET DD 30 MARCH 2023 (PEND4AMD),null,null,48,30/03/2023 00:00:00,12/04/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,12/04/2023 00:00:00
DCMSHRI=SALES',L-1-1-0,1,DCMSHRI-S-1,R,LC,GAS,null,1,Fixed,390311245,0,Standard Chartered Bank ,316020912111-LS,Standard Chartered Bank ,529114466990-G,null,null,06/04/2023 00:00:00,06/04/2023 00:00:00,25/05/2023 00:00:00,null,null,50,null,D,TERM SHEET DD 30 MARCH 2023 (PEND4AMD),null,null,48,30/03/2023 00:00:00,12/04/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,12/04/2023 00:00:00
DCMSHRI=SALES',L-1-1-0,1,DCMSHRI-S-1,R,LC,GAS,null,1,Fixed,390311245,0,Standard Chartered Bank ,316020912111-LS,Standard Chartered Bank ,529114466990-G,null,null,06/04/2023 00:00:00,06/04/2023 00:00:00,25/05/2023 00:00:00,null,21/04/2023 00:00:00,50,null,R,TERM SHEET DD 30 MARCH 2023 (PEND4AMD),X,null,48,30/03/2023 00:00:00,12/04/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,21/04/2023 00:00:00
HINAGIL=SALES',S-1-0-1-0,1,HINAGIL-S-1,R,ADV,null,null,1,null,28000000,null,null,null,null,null,null,null,15/04/2024 00:00:00,null,null,null,null,null,null,P,Full advance against supplies,null,null,170,16/04/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/04/2024 00:00:00
NEL=SALES',S-2-0-1-0,4,NEL-S-4,R,LC,GAS,null,1,Fixed,281950000,0,Yes Bank Ltd,007SLG1231810001,Standard Chartered Bank ,529114508142-G,null,null,04/07/2023 00:00:00,30/06/2023 00:00:00,31/08/2023 00:00:00,null,null,63,null,O,SN02 FGSA 01 MARCH 2023,Y,Y,170,29/06/2023 00:00:00,05/07/2023 00:00:00,104,05/07/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,05/07/2023 00:00:00
NEL=SALES',S-2-0-1-0,4,NEL-S-4,R,LC,null,null,1,null,3000000,null,null,null,null,null,null,null,30/06/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,170,29/06/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/06/2023 00:00:00
NEL=SALES',S-2-0-1-0,4,NEL-S-4,R,LC,GAS,null,1,Fixed,281950000,0,Yes Bank Ltd,007SLG1231810001,Standard Chartered Bank ,529114508142-G,null,null,04/07/2023 00:00:00,30/06/2023 00:00:00,31/08/2023 00:00:00,null,null,63,null,E,SN02 FGSA 01 MARCH 2023,N,Y,170,29/06/2023 00:00:00,01/09/2023 00:00:00,104,05/07/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,01/09/2023 00:00:00
TASTELI=SALES',S-1-0-1-0,1,TASTELI-S-1,R,LC,null,null,1,null,85452081,null,null,null,null,null,null,null,10/02/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,37,03/02/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/02/2023 00:00:00
TASTELI=SALES',S-1-0-1-0,1,TASTELI-S-1,R,LC,GAS,null,1,Fixed,86140000,0,HDFC Bank Ltd,469SBLD230490002,Standard Chartered Bank ,529114445086-G,null,null,22/02/2023 00:00:00,22/02/2023 00:00:00,31/05/2023 00:00:00,null,null,99,null,A,SN01 FGSA 01 FEBRUARY 2023,null,null,37,03/02/2023 00:00:00,24/02/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,24/02/2023 00:00:00
TASTELI=SALES',S-1-0-1-0,1,TASTELI-S-1,R,LC,GAS,null,1,Fixed,86140000,0,HDFC Bank Ltd,469SBLD230490002,Standard Chartered Bank ,529114445086-G,null,null,22/02/2023 00:00:00,22/02/2023 00:00:00,31/05/2023 00:00:00,null,null,99,null,E,SN01 FGSA 01 FEBRUARY 2023 AMD01,N,Y,37,03/02/2023 00:00:00,01/06/2023 00:00:00,104,06/03/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,4,01/06/2023 00:00:00
TASTELI=SALES',S-1-0-1-0,1,TASTELI-S-1,R,LC,GAS,null,1,Fixed,86140000,0,HDFC Bank Ltd,469SBLD230490002,Standard Chartered Bank ,529114445086-G,null,null,22/02/2023 00:00:00,22/02/2023 00:00:00,31/05/2023 00:00:00,null,null,99,null,O,SN01 FGSA 01 FEBRUARY 2023 AMD01,Y,Y,37,03/02/2023 00:00:00,06/03/2023 00:00:00,104,06/03/2023 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,06/03/2023 00:00:00
TASTELI=SALES',S-2-0-1-0,5,TASTELI-S-5,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,29/05/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/05/2024 00:00:00
TASTELI=SALES',S-1-0-2-0,2,TASTELI-S-1,R,LC,GAS,null,1,Fixed,86140000,0,HDFC Bank Ltd,469SBLD230490002,Standard Chartered Bank ,529114445086-G,null,null,22/02/2023 00:00:00,22/02/2023 00:00:00,31/05/2023 00:00:00,null,06/06/2023 00:00:00,99,null,C,Extension of existing SBLC issued under SN-01,X,null,37,05/05/2023 00:00:00,06/06/2023 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,06/06/2023 00:00:00
TASTELI=SALES',S-1-0-2-0,2,TASTELI-S-1,R,LC,GAS,null,1,Fixed,86140000,0,HDFC Bank Ltd,469SBLD230490002,Standard Chartered Bank ,529114445086-G,null,null,22/02/2023 00:00:00,22/02/2023 00:00:00,31/05/2023 00:00:00,null,null,99,null,P,Extension of existing SBLC issued under SN-01,null,null,37,05/05/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,05/05/2023 00:00:00
HMEL=SALES',L-3-1-0,3,HMEL-S-3,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Supply on open credit,null,null,170,07/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/08/2023 00:00:00
HMEL=SALES',L-4-1-0,4,HMEL-S-4,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Supply on open credit,null,null,170,07/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/08/2023 00:00:00
HMEL=SALES',L-1-1-0,1,HMEL-S-1,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Supply on open credit,null,null,170,06/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,06/01/2023 00:00:00
HMEL=SALES',L-7-1-0,6,HMEL-S-6,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,19/01/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,19/01/2024 00:00:00
HMEL=SALES',L-26-1-0,27,HMEL-S-27,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,27/02/2025 00:00:00,null,null,null,null,null,null,P,no security envisaged,null,null,170,27/02/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/02/2025 00:00:00
HMEL=SALES',L-27-1-0,28,HMEL-S-28,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,27/02/2025 00:00:00,null,null,null,null,null,null,P,no security envisaged,null,null,170,27/02/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/02/2025 00:00:00
HMEL=SALES',L-10-1-0,10,HMEL-S-10,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,26/03/2024 00:00:00,null,null,null,null,null,null,P,null,null,null,170,26/03/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,26/03/2024 00:00:00
HMEL=SALES',L-11-1-0,11,HMEL-S-11,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,26/03/2024 00:00:00,null,null,null,null,null,null,P,Supply on open credit,null,null,170,26/03/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,26/03/2024 00:00:00
HMEL=SALES',L-13-1-0,13,HMEL-S-13,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,26/07/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,26/07/2024 00:00:00
HMEL=SALES',L-12-1-0,12,HMEL-S-12,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,26/07/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,26/07/2024 00:00:00
HMEL=SALES',L-14-1-0,14,HMEL-S-14,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,26/07/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,26/07/2024 00:00:00
HMEL=SALES',L-15-1-0,15,HMEL-S-15,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,30/09/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,30/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/09/2024 00:00:00
HMEL=SALES',L-16-1-0,16,HMEL-S-16,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,30/09/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,30/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/09/2024 00:00:00
HMEL=SALES',L-17-1-0,17,HMEL-S-17,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,30/09/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,30/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/09/2024 00:00:00
HMEL=SALES',L-9-1-0,9,HMEL-S-9,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,80,29/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/02/2024 00:00:00
HMEL=SALES',L-9-1-0,8,HMEL-S-8,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,80,29/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/02/2024 00:00:00
HMEL=SALES',L-8-1-0,7,HMEL-S-7,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,80,29/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/02/2024 00:00:00
HMEL=SALES',L-6-1-0,5,HMEL-S-5,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Supply on open credit,null,null,170,12/10/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/10/2023 00:00:00
HMEL=SALES',L-2-1-0,2,HMEL-S-2,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Supply on open credit,null,null,170,09/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,09/07/2023 00:00:00
HMEL=SALES',L-24-1-0,24,HMEL-S-24,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,31/12/2024 00:00:00,null,null,null,null,null,null,P,No security envisaged,null,null,170,23/12/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,23/12/2024 00:00:00
HMEL=SALES',L-25-1-0,25,HMEL-S-25,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,31/12/2024 00:00:00,null,null,null,null,null,null,P,No security envisaged,null,null,170,23/12/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,23/12/2024 00:00:00
HMEL=SALES',L-25-1-0,26,HMEL-S-26,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,31/12/2024 00:00:00,null,null,null,null,null,null,P,No security envisaged,null,null,170,23/12/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,23/12/2024 00:00:00
HMEL=SALES',L-19-1-0,18,HMEL-S-18,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,16/10/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,14/10/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,14/10/2024 00:00:00
HMEL=SALES',L-18-1-0,19,HMEL-S-19,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,16/10/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit. Approval in place from Credit,null,null,170,14/10/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,14/10/2024 00:00:00
HMEL=SALES',L-20-1-0,20,HMEL-S-20,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,16/11/2024 00:00:00,null,null,null,null,null,null,P,Supply on open credit,null,null,170,12/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/11/2024 00:00:00
HMEL=SALES',L-21-1-0,21,HMEL-S-21,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,16/11/2024 00:00:00,null,null,null,null,null,null,P,Supply on open credit,null,null,170,12/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/11/2024 00:00:00
HMEL=SALES',L-22-1-0,22,HMEL-S-22,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,29/11/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,29/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/11/2024 00:00:00
HMEL=SALES',L-23-1-0,23,HMEL-S-23,R,OA,null,null,1,null,0,null,null,null,null,null,null,null,29/11/2024 00:00:00,null,null,null,null,null,null,P,supply on open credit,null,null,170,29/11/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/11/2024 00:00:00
BOROREN=SALES',S-1-0-1-0,1,BOROREN-S-1,R,LC,null,null,1,null,65150000,null,null,null,null,null,null,null,07/01/2024 00:00:00,null,null,null,null,null,null,P,SECURITY AMOUNT MAY REDUCE AS CUSTOMER IS MAKING 7 DAYS ADVANCE,null,null,44,29/12/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/12/2023 00:00:00
BOROREN=SALES',S-1-0-2-0,2,BOROREN-S-2,R,ADV,null,null,1,null,1.17,null,null,null,null,null,null,null,30/05/2024 00:00:00,null,null,null,null,null,null,P,Customer will make advance payment due to prompt supplies,null,null,44,30/05/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/05/2024 00:00:00
BOROREN=SALES',S-1-0-3-0,3,BOROREN-S-3,R,ADV,null,null,1,null,17134848,null,null,null,null,null,null,null,28/06/2024 00:00:00,null,null,null,null,null,null,P,null,null,null,44,28/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/06/2024 00:00:00
RATNAGI=SALES',L-1-1-0,1,RATNAGI-S-1,R,LC,null,null,1,null,30000000,null,null,null,null,null,null,null,15/06/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,170,14/06/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,14/06/2023 00:00:00
IDOINVA=SALES',L-1-1-0,1,IDOINVA-S-1,R,LC,null,null,1,null,102960000,null,null,null,null,null,null,null,10/05/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,44,28/04/2023 00:00:00,28/04/2023 00:00:00,44,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,28/04/2023 00:00:00
IDOINVA=SALES',L-1-1-0,1,IDOINVA-S-1,R,LC,null,null,1,null,102960000,null,null,null,null,null,null,null,10/05/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,44,28/04/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/04/2023 00:00:00
IDOINVA=SALES',L-2-1-0,2,IDOINVA-S-2,R,LC,null,null,1,null,134366000,null,null,null,null,null,null,null,05/09/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,44,31/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,31/08/2023 00:00:00
IDOINVA=SALES',L-3-1-0,3,IDOINVA-S-3,R,LC,null,null,1,null,443873000,null,null,null,null,null,null,null,05/12/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,44,30/11/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/11/2023 00:00:00
SEMTEXP=SALES',S-1-0-2-0,4,SEMTEXP-S-4,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,31/08/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,48,29/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/08/2023 00:00:00
SEMTEXP=SALES',S-1-0-6-0,12,SEMTEXP-S-12,R,LC,null,null,1,null,260000000,null,null,null,null,null,null,null,27/02/2024 00:00:00,null,null,null,null,null,null,P,null,null,null,80,19/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,19/02/2024 00:00:00
SEMTEXP=SALES',S-1-0-5-0,11,SEMTEXP-S-11,R,LC,null,null,1,null,86538000,null,null,null,null,null,null,null,29/02/2024 00:00:00,null,null,null,null,null,null,P,null,null,null,48,16/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/02/2024 00:00:00
SEMTEXP=SALES',S-1-0-1-0,3,SEMTEXP-S-3,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,24/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,24/07/2023 00:00:00
SEMTEXP=SALES',S-1-0-7-0,13,SEMTEXP-S-13,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,supply on open credit,null,null,170,18/03/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,18/03/2024 00:00:00
