

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(11-APR-2025 16:12:37)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,825004, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:47)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:48)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:49)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:50)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:51)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:52)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:53)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:12:54)	 (Not Inserted)
