

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(10-SEP-2025 17:22:44)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,1,0,1, 	(10-SEP-2025 17:22:52)
GSFC,,1,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,3,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,5,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,3,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,2,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,2,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,1,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,3,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,5,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,3,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,2,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,2,0,2, 	(10-SEP-2025 17:22:52)
GSFC,,0,29,1, 	(10-SEP-2025 17:22:52)
GSFC,,0,29,1, 	(10-SEP-2025 17:22:52)
H-Energy,1,0,1, 	(10-SEP-2025 17:22:52)
H-Energy,1,0,1, 	(10-SEP-2025 17:22:52)
SIMPL,1,0,1, 	(10-SEP-2025 17:22:52)
SIMPL,1,0,1, 	(10-SEP-2025 17:22:52)
ATGL,1,0,2, 	(10-SEP-2025 17:22:52)
ATGL,1,0,2, 	(10-SEP-2025 17:22:52)
ATGL,,0,32,2, 	(10-SEP-2025 17:22:52)
ATGL,,0,32,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,2, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,1, 	(10-SEP-2025 17:22:52)
AMNS,1,0,4, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,4, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,9, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,12, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,6, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,5, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,12, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,12, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,4, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,6, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,9, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,12, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,5, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,10, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,1, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,7, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,2, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,8, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,3, 	(10-SEP-2025 17:22:52)
SEMTPL,1,0,11, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,4, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,4, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,2, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,1, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
SGIPL,1,0,3, 	(10-SEP-2025 17:22:52)
